# graph=cua-driver	target=x86_64-unknown-linux-gnu	lock_sha256=a510513612cbb9c93b9f24b2c6f329c64c07013f333b9abcc3dcea0bccf9b13a	external_packages=320
name	version	source	checksum	license	normalized_license	repository	vcs_commit	path_in_vcs	notice_files
heck	0.5.0	registry+https://github.com/rust-lang/crates.io-index	2304e00983f87ffb38b55b444b5e3b60a884b5d30c0fca7d82fe33449bbe55ea	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/withoutboats/heck	070693322aee7c5c7fbee7c9964bf8d7d3a29c96		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:7b63ecd5f1902af1b63729947373683c32745c16a10e8e6292e2e2dcd7e90ae0
hex	0.4.3	registry+https://github.com/rust-lang/crates.io-index	7f24254aa9a54b5c858eaee2f5bccdb46aaf0e486a595ed5fd8f86ba55232a70	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/KokaKiwi/rust-hex	b2b4370b5bf021b98ee7adc92233e8de3f2de792		LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:f7bdb3426d045cd50efd4953026e3eb5a83d0199f458a075602611b9344da5b9
http	1.4.0	registry+https://github.com/rust-lang/crates.io-index	e3ba2a386d7f85a81f119ad7498ebe444d2e22c2af0b86b069416ace48b3311a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/hyperium/http	b9625d83b524f7a8306883484f29a746eefc1bab		LICENSE-APACHE@sha256:8bb1b50b0e5c9399ae33bd35fab2769010fa6c14e8860c729a52295d84896b7a;LICENSE-MIT@sha256:dc91f8200e4b2a1f9261035d4c18c33c246911a6c0f7b543d75347e61b249cff
httparse	1.10.1	registry+https://github.com/rust-lang/crates.io-index	6dbf3de79e51f3d586ab4cb9d5c3e2c14aa28ed23d180cf89b4df0454a69cc87	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/seanmonstar/httparse	9f29e79f9832dbd0ae5220acb17c1866745bdecd		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:391a5396cec6230bfabd4ef4eb2350eb895bc5efce377a2218f5702ed020d3e3
iana-time-zone	0.1.65	registry+https://github.com/rust-lang/crates.io-index	e31bc9ad994ba00e440a8aa5c9ef0ec67d5cb5e5cb0cc7f8b744a35b389cc470	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/strawlab/iana-time-zone	3726968181ae67d95c8de2f750a95b9c703ae4c8		LICENSE-APACHE@sha256:696759d65dfe558ff7d9f031c76db19ec5c0767470fb67c4e8d990820d1e99c9;LICENSE-MIT@sha256:da28ccc6b158fc2d8cccc74e99794b1cff1d29bd7bbeb019442fcf0c04c6cad9
icu_collections	2.2.0	registry+https://github.com/rust-lang/crates.io-index	2984d1cd16c883d7935b9e07e44071dca8d917fd52ecc02c04d5fa0b5a3f191c	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	components/collections	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
icu_locale_core	2.2.0	registry+https://github.com/rust-lang/crates.io-index	92219b62b3e2b4d88ac5119f8904c10f8f61bf7e95b640d25ba3075e6cac2c29	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	components/locale_core	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
icu_normalizer	2.2.0	registry+https://github.com/rust-lang/crates.io-index	c56e5ee99d6e3d33bd91c5d85458b6005a22140021cc324cea84dd0e72cff3b4	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	components/normalizer	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
icu_normalizer_data	2.2.0	registry+https://github.com/rust-lang/crates.io-index	da3be0ae77ea334f4da67c12f149704f19f81d1adf7c51cf482943e84a2bad38	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	provider/data/normalizer	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
icu_properties	2.2.0	registry+https://github.com/rust-lang/crates.io-index	bee3b67d0ea5c2cca5003417989af8996f8604e34fb9ddf96208a033901e70de	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	components/properties	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
icu_properties_data	2.2.0	registry+https://github.com/rust-lang/crates.io-index	8e2bbb201e0c04f7b4b3e14382af113e17ba4f63e2c9d2ee626b720cbce54a14	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	provider/data/properties	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
icu_provider	2.2.0	registry+https://github.com/rust-lang/crates.io-index	139c4cf31c8b5f33d7e199446eff9c1e02decfc2f0eec2c8d71f65befa45b421	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	provider/core	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
idna	1.1.0	registry+https://github.com/rust-lang/crates.io-index	3b0875f23caa03898994f6ddc501886a45c7d3d62d04d2d90788d47be1b1e4de	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/servo/rust-url/	91377f48bf35011d042aa5abef9e7f2a0a625aaa	idna	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:b38f11f6096706e6de553dabe2a7ed142d59b6fa8c97e290c67496154745cdd5
idna_adapter	1.2.2	registry+https://github.com/rust-lang/crates.io-index	cb68373c0d6620ef8105e855e7745e18b0d00d3bdb07fb532e434244cdb9a714	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/hsivonen/idna_adapter	1d9782f32c9e29218542b4a9411a82b35ec5c8cb		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:8b43ce8accd61e9d370b5ca9e9c4f953279b5c239926c62315b40e24df51b726
image	0.25.10	registry+https://github.com/rust-lang/crates.io-index	85ab80394333c02fe689eaf900ab500fbd0c2213da414687ebf995a65d5a6104	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/image	76e57184f22772dad1138e96954e57945406b15e		LICENSE-APACHE@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT@sha256:c77a4cf9da729987d0fe7ccd811e3bd27393914ddf3d23467c18cc22954513b3
indexmap	2.14.0	registry+https://github.com/rust-lang/crates.io-index	d466e9454f08e4a911e14806c24e16fba1b4c121d1ea474396f396069cf949d9	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/indexmap-rs/indexmap	bcd165baeb12bdf6e57a31d9869e9839e25679c6		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:ecc269ef87fd38a1d98e30bfac9ba964a9dbd9315c3770fed98d4d7cb5882055
ipnet	2.12.0	registry+https://github.com/rust-lang/crates.io-index	d98f6fed1fde3f8c21bc40a1abb88dd75e67924f9cffc3ef95607bad8017f8e2	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/krisprice/ipnet	65c04c35566890a1c8381fa524d0ab42e7d32364		LICENSE-APACHE@sha256:87d9feb9238c6bd8e0024fc4733b06cff036f89f36d93b7df1c8a0549bbb7a5b;LICENSE-MIT@sha256:47dc9ff29128ddfb4d6a0435383c9f89120bc374dbcc1dd00b933a0b28aa7865
itoa	1.0.18	registry+https://github.com/rust-lang/crates.io-index	8f42a60cbdf9a97f5d2305f08a87dc4e09308d1276d28c869c684d7777685682	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/itoa	af77385d0daf4d0e949e81f2588be2e44f69f086		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
jobserver	0.1.35	registry+https://github.com/rust-lang/crates.io-index	1c00acbd29eabad4a2392fa0e921c874934dbbf4194312ad20f04a0ed67a3cb3	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/jobserver-rs	85ba04e3cf89e5c10e7b82de69f6be6dff9d3ec3		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:378f5840b258e2779c39418f3f2d7b2ba96f1c7917dd6be0713f88305dbda397
jsonschema	0.46.10	registry+https://github.com/rust-lang/crates.io-index	f0a699d3e77675e6aa4bfffe3b907c8b5f7ed3241f9965bffb25475ad4b08d05	MIT	MIT	https://github.com/Stranger6667/jsonschema	ecaeceac2340908a8fbf71404442296bd1536520	crates/jsonschema	LICENSE@sha256:117829c3ca21efb132d81a44b55363d395ab8eea18526873bc828da4c0e5f038
jsonschema-regex	0.46.10	registry+https://github.com/rust-lang/crates.io-index	6dbd1086b01b9349fd4ef9a07433965af64c8ce8159abe633a189e4ff817bd13	MIT	MIT	https://github.com/Stranger6667/jsonschema	ecaeceac2340908a8fbf71404442296bd1536520	crates/jsonschema-regex	fallback:LICENSES/upstream/cargo-fallbacks/jsonschema-LICENSE@sha256:117829c3ca21efb132d81a44b55363d395ab8eea18526873bc828da4c0e5f038
lazy_static	1.5.0	registry+https://github.com/rust-lang/crates.io-index	bbd2bcb4c963f2ddae06a2efc7e9f3591312473c50c6685e1f298068316e66fe	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang-nursery/lazy-static.rs	be7c1c43f264699f956b70ce8e29941bd1e61bde		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:0621878e61f0d0fda054bcbe02df75192c28bde1ecc8289cbd86aeba2dd72720
libc	0.2.186	registry+https://github.com/rust-lang/crates.io-index	68ab91017fe16c622486840e4c83c9a37afeff978bd239b5293d61ece587de66	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/libc	42620ffc4109dc32e02f1cae9e63a3f4311b4b71		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:123a331b5dbf04c30097fa43b8f858bc85df671fe776de498d01f3d6b7c1f69e
linux-raw-sys	0.12.1	registry+https://github.com/rust-lang/crates.io-index	32a66949e030da00e8c7d4434b251670a91556f4144941d37452769c25d58a53	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	Apache-2.0 WITH LLVM-exception OR Apache-2.0 OR MIT	https://github.com/sunfishcode/linux-raw-sys	0e2918cf3e366d9c923d4ca05f169b49d826db56		COPYRIGHT@sha256:3290ae0fbc9ddb77d2239121d710f0bb9d31b3b4744e6d97fe01e652b4c1870b;LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-Apache-2.0_WITH_LLVM-exception@sha256:268872b9816f90fd8e85db5a28d33f8150ebb8dd016653fb39ef1f94f2686bc5;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
litemap	0.8.2	registry+https://github.com/rust-lang/crates.io-index	92daf443525c4cce67b150400bc2316076100ce0b3686209eb8cf3c31612e6f0	Unicode-3.0	Unicode-3.0	https://github.com/unicode-org/icu4x	c9fac4e625ccb2c6a7aa35079fff9709db4385ac	utils/litemap	LICENSE@sha256:f367c1b8e1aa262435251e442901da4607b4650e0e63a026f5044473ecfb90f2
lock_api	0.4.14	registry+https://github.com/rust-lang/crates.io-index	224399e74b87b5f3557511d98dff8b14089b3dadafcab6bb93eab67d3aace965	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/Amanieu/parking_lot	d7828fff7b5d6327ae608e82db45f888b344449a	lock_api	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:c9a75f18b9ab2927829a208fc6aa2cf4e63b8420887ba29cdb265d6619ae82d5
log	0.4.29	registry+https://github.com/rust-lang/crates.io-index	5e5032e24019045c762d3c0f28f5b6b8bbf38563a65908389bf7978758920897	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-lang/log	b1e2df7bce7a1b685aa9bfd1db0a5cac1f0fc27d		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
lru	0.18.1	registry+https://github.com/rust-lang/crates.io-index	0b6180140927ee907000b0aa540091f6ea512ead4447c92b8fc35bc72788a5a6	MIT	MIT	https://github.com/jeromefroe/lru-rs.git	c6620d1165dd7181a359c00a0cc55af9ec413dfd		LICENSE@sha256:061dc50af2cd9340703daf61978af3200cf681b12ea67a323c33ba109a23a45e
matchers	0.2.0	registry+https://github.com/rust-lang/crates.io-index	d1525a2a28c7f4fa0fc98bb91ae755d1e2d1505079e05539e35bc876b5d65ae9	MIT	MIT	https://github.com/hawkw/matchers	a73b203f95b61113a2012ecada9ee287c1d8abee		LICENSE@sha256:a47129d738752a6ae52247fea645b42cb320d19e9327f1eb2d1a7f99d9455ad3
memchr	2.8.0	registry+https://github.com/rust-lang/crates.io-index	f8ca58f447f06ed17d5fc4043ce1b10dd205e060fb3ce5b979b8ed8e59ff3f79	Unlicense OR MIT	Unlicense OR MIT	https://github.com/BurntSushi/memchr	886ca4ca4820297191c6e9f7b023dc356f31a4d1		COPYING@sha256:01c266bced4a434da0051174d6bee16a4c82cf634e2679b6155d40d75012390f;LICENSE-MIT@sha256:0f96a83840e146e43c0ec96a22ec1f392e0680e6c1226e6f3ba87e0740af850f
memoffset	0.6.5	registry+https://github.com/rust-lang/crates.io-index	5aa361d4faea93603064a027415f07bd8e1d5c88c9fbf68bf56a285428fd79ce	MIT	MIT	https://github.com/Gilnaa/memoffset	01e2e42ef0d833682c27b0f40a2cc748d86b2dc3		LICENSE@sha256:3234ac55816264ee7b6c7ee27efd61cf0a1fe775806870e3d9b4c41ea73c5cb1
meval	0.2.0	registry+https://github.com/rust-lang/crates.io-index	f79496a5651c8d57cd033c5add8ca7ee4e3d5f7587a4777484640d9cb60392d9	Unlicense/MIT	Unlicense OR MIT	https://github.com/rekka/meval-rs			LICENSE-MIT@sha256:12fcca736f874c8fb8f91a567ce6ae1b72c7b3bf48f42657035ed1d1dfa566d7
micromap	0.3.0	registry+https://github.com/rust-lang/crates.io-index	c2a86d3146ed3995b5913c414f6664344b9617457320782e64f0bb44afd49d74	MIT	MIT	https://github.com/yegor256/micromap	72d6d2b26678b6e41d2bc94d215e619b94a4fa75		LICENSE.txt@sha256:9387c2d197e2370a740ca457dae1662c56de56b811ee4862024343961307f9bf
miniz_oxide	0.8.9	registry+https://github.com/rust-lang/crates.io-index	1fa76a2c86f704bdb222d66965fb3d63269ce38518b83cb0575fca855ebb6316	MIT OR Zlib OR Apache-2.0	MIT OR Zlib OR Apache-2.0	https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide	44e43c7786e379b2b1a7fde4aa0e63be719e583d	miniz_oxide	LICENSE@sha256:4108245a1f2df9d4e94df8abed5b4ba0759bb2f9b40a6b939f1be141077ae50b;LICENSE-APACHE.md@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE-MIT.md@sha256:799e9ca9d179295ef372f25d3769cdda7d25bb2668add6a6a1e22d1e4c678b8d;LICENSE-ZLIB.md@sha256:0a54e647fe54104658b5e563c04c6f9edf251710e47bce692e0bd990a4ddaa39
mio	1.2.0	registry+https://github.com/rust-lang/crates.io-index	50b7e5b27aa02a74bac8c3f23f448f8d87ff11f92d3aac1a6ed369ee08cc56c1	MIT	MIT	https://github.com/tokio-rs/mio	ce39a6be2cc739165daaeb10cce609b9b77242ac		LICENSE@sha256:07919255c7e04793d8ea760d6c2ce32d19f9ff02bdbdde3ce90b1e1880929a9b
moxcms	0.8.1	registry+https://github.com/rust-lang/crates.io-index	bb85c154ba489f01b25c0d36ae69a87e4a1c73a72631fc6c0eb6dde34a73e44b	BSD-3-Clause OR Apache-2.0	BSD-3-Clause OR Apache-2.0	https://github.com/awxkee/moxcms.git	c4affa196727d17f21a7f6f148a558867decb470		LICENSE-APACHE.md@sha256:90bf2d659c43045111b65c733ab2a6d4cbcb422a098368c8c58a9ba3db4ed0c5;LICENSE.md@sha256:2aa92cada6431e75615e3fe6cb1a9082c98f777d48ae1c087c0da0e37f7b8bff
msvc_spectre_libs	0.1.3	registry+https://github.com/rust-lang/crates.io-index	29e871a9861f3664f18b7e04e9301d4edd55090c2dadb4b1c602e26ab32b1f5b	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/microsoft/rust_msvc_spectre_libs	ba10bb6445cd033defab3c573d554de3a8fe10fd		LICENSE@sha256:c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383
nix	0.23.2	registry+https://github.com/rust-lang/crates.io-index	8f3790c00a0150112de0f4cd161e3d7fc4b2d8a5542ffc35f099a2562aecb35c	MIT	MIT	https://github.com/nix-rust/nix	3e9cfda3a66a1fafec94867b16f6cab3a06225fa		LICENSE@sha256:66e3ee1fa7f909ad3c612d556f2a0cdabcd809ad6e66f3b0605015ac64841b70
nom	1.2.4	registry+https://github.com/rust-lang/crates.io-index	a5b8c256fd9471521bcb84c3cdba98921497f1a331cbc15b8030fc63b82050ce	MIT	MIT	https://github.com/Geal/nom			LICENSE@sha256:de730187d5563a81342a3c011d968f78dff37c934fac9b3701e8c762b6118a55
nom	8.0.0	registry+https://github.com/rust-lang/crates.io-index	df9761775871bdef83bee530e60050f7e54b1105350d6884eb0fb4f46c2f9405	MIT	MIT	https://github.com/rust-bakery/nom	2cec1b3e4c9ccac62c902d60c00de6d1549ccbe1		LICENSE@sha256:4dbda04344456f09a7a588140455413a9ac59b6b26a1ef7cdf9c800c012d87f0
nu-ansi-term	0.50.3	registry+https://github.com/rust-lang/crates.io-index	7957b9740744892f114936ab4a57b3f487491bbeafaf8083688b16841a4240e5	MIT	MIT	https://github.com/nushell/nu-ansi-term	a23b71dae8efc17ca89d6bfe86134e15c3b157f5		LICENSE@sha256:284465860407420254e39be4e1bdcaaf2e7f2d18e06f9bab75bc75341a5d8501
num	0.4.3	registry+https://github.com/rust-lang/crates.io-index	35bd024e8b2ff75562e5f34e7f4905839deb4b22955ef5e73d2fea1b9813cb23	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num	1fec8524c4eaa27cbdf4bb3eb46782d2ff40b2ed		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
num-bigint	0.4.8	registry+https://github.com/rust-lang/crates.io-index	c89e69e7e0f03bea5ef08013795c25018e101932225a656383bd384495ecc367	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-bigint	65330056d6c00def4c6cda78c87453f4c2a76913		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
num-cmp	0.1.0	registry+https://github.com/rust-lang/crates.io-index	63335b2e2c34fae2fb0aa2cecfd9f0832a1e24b3b32ecec612c3426d46dc8aaa	MIT/Apache-2.0	MIT OR Apache-2.0	https://github.com/lifthrasiir/num-cmp			LICENSE.txt@sha256:3bb1e548250b3acc43febde65a5cdba9f2e0a3288018aa41f009a3c59ffab51a
num-complex	0.4.6	registry+https://github.com/rust-lang/crates.io-index	73f88a1307638156682bada9d7604135552957b7818057dcef22705b4d509495	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-complex	91fdc06356c0c868cb88b5a180859023c57e6e50		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
num-integer	0.1.46	registry+https://github.com/rust-lang/crates.io-index	7969661fd2958a5cb096e56c8e1ad0444ac2bbcd0061bd28660485a44879858f	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-integer	ede2d2cb993e55e7b1c992bfd22ecbf16601a652		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
num-iter	0.1.46	registry+https://github.com/rust-lang/crates.io-index	c92800bd69a1eac91786bcfe9da64a897eb72911b8dc3095decbd07429e8048b	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-iter	6bfec7678bae3f4a38d1eeeab20532ac0bae7c9c		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
num-rational	0.4.2	registry+https://github.com/rust-lang/crates.io-index	f83d14da390562dca69fc84082e73e548e1ad308d24accdedd2720017cb37824	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-rational	4d55ad22ac86ebbc4cb45d79a956e4a1f7af57d1		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
num-traits	0.2.19	registry+https://github.com/rust-lang/crates.io-index	071dfc062690e90b734c0b2273ce72ad0ffa95f0c74596bc250dcfd960262841	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/rust-num/num-traits	7ec3d41d39b28190ec1d42db38021107b3951f3a		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:6485b8ed310d3f0340bf1ad1f47645069ce4069dcc6bb46c7d5c6faf41de1fdb
once_cell	1.21.4	registry+https://github.com/rust-lang/crates.io-index	9f7c3e4beb33f85d45ae3e3a1792185706c8e16d043238c593331cc7cd313b50	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/matklad/once_cell	80fe900b21f6d76c1a2ed74d3343e8a3a88c46d0		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
option-ext	0.2.0	registry+https://github.com/rust-lang/crates.io-index	04744f49eae99ab78e0d5c0b603ab218f515ea8cfe5a456d7629ad883a3b6e7d	MPL-2.0	MPL-2.0	https://github.com/soc/option-ext.git	272f22fc9ea1ac6b08f01704af52c4ac338df4e2		LICENSE.txt@sha256:66a3107d5ad6a058aab753eaac2047ccb2ed0e39465dd0fe5844da3e300d5172
ordered-stream	0.2.0	registry+https://github.com/rust-lang/crates.io-index	9aa2b01e1d916879f73a53d01d1d6cee68adbb31d6d9177a8cfce093cced1d50	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/danieldg/ordered-stream	5c58ca1a3d680c2406f0c6a1520c3476c27048aa		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
os_pipe	1.2.3	registry+https://github.com/rust-lang/crates.io-index	7d8fae84b431384b68627d0f9b3b1245fcf9f46f6c0e3dc902e9dce64edd1967	MIT	MIT	https://github.com/oconnor663/os_pipe.rs	228ee175117faf1bf0cce99942ce579244215da4		LICENSE@sha256:8f71659370c5268d9a1dc962a46232540e8fca63462586d8efaa95aab492a208
outref	0.5.2	registry+https://github.com/rust-lang/crates.io-index	1a80800c0488c3a21695ea981a54918fbb37abf04f4d0720c453632255e2ff0e	MIT	MIT	https://github.com/Nugine/outref	cbbce9e3977ef154023bbda0660027c5e523766a		LICENSE@sha256:a00511478c83ebb464ef19d840f061c7444adc4636bb561900e75c5808cfc6cc
parking	2.2.1	registry+https://github.com/rust-lang/crates.io-index	f38d5652c16fde515bb1ecef450ab0f6a219d619a7274976324d5e377f7dceba	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/smol-rs/parking	0ece32dbfd6cd1bc1510ede6ed56acb772edf83f		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3;LICENSE-THIRD-PARTY@sha256:9a6d7a3c1b8edcc706c4b6c37f8dae9a77f02c7f9051df603f975db136b55419
parking_lot	0.12.5	registry+https://github.com/rust-lang/crates.io-index	93857453250e3077bd71ff98b6a65ea6621a19bb0f559a85248955ac12c45a1a	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/Amanieu/parking_lot	d7828fff7b5d6327ae608e82db45f888b344449a		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:c9a75f18b9ab2927829a208fc6aa2cf4e63b8420887ba29cdb265d6619ae82d5
parking_lot_core	0.9.12	registry+https://github.com/rust-lang/crates.io-index	2621685985a2ebf1c516881c026032ac7deafcda1a2c9b7850dc81e3dfcb64c1	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/Amanieu/parking_lot	d7828fff7b5d6327ae608e82db45f888b344449a	core	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:c9a75f18b9ab2927829a208fc6aa2cf4e63b8420887ba29cdb265d6619ae82d5
percent-encoding	2.3.2	registry+https://github.com/rust-lang/crates.io-index	9b4f627cb1b25917193a259e49bdad08f671f8d9708acfd5fe0a8c1455d87220	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/servo/rust-url/	91377f48bf35011d042aa5abef9e7f2a0a625aaa	percent_encoding	LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:b38f11f6096706e6de553dabe2a7ed142d59b6fa8c97e290c67496154745cdd5
