# graph=host-workspace	target=x86_64-unknown-linux-gnu	lock_sha256=c4fad3280c3402fc003cc1f3864d13f7650399896f3afe980c595316bcd2994b	external_packages=144
name	version	source	checksum	license	normalized_license	repository	vcs_commit	path_in_vcs	notice_files
shlex	2.0.1	registry+https://github.com/rust-lang/crates.io-index	f8fadd59c855ef2080decdef8ff161eb6661b86933c9d82e5ba29dc602a55aba	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/comex/rust-shlex	e82b1411beb7c92871c2c078c9ab415bbcf207ef		LICENSE-APACHE@sha256:553fffcd9b1cb158bc3e9edc35da85ca5c3b3d7d2e61c883ebcfa8a65814b583;LICENSE-MIT@sha256:4455bf75a91154108304cb283e0fea9948c14f13e20d60887cf2552449dea3b1
simd-adler32	0.3.10	registry+https://github.com/rust-lang/crates.io-index	3a219298ac11a56ea9a6d2120044824d6f01aeb034955e7af7bc16858527deea	MIT	MIT	https://github.com/mcountryman/simd-adler32	d93164f98d7fe2daf883f2e1bec82778dd26199a		LICENSE.md@sha256:42a35170233e83e18856792e748de4c1ce4a63b2afce9a370c89ef3fe23f9f2d
slab	0.4.12	registry+https://github.com/rust-lang/crates.io-index	0c790de23124f9ab44544d7ac05d60440adc586479ce501c1d6d7da3cd8c9cf5	MIT	MIT	https://github.com/tokio-rs/slab	a1e4346070a48c936d808de75191dee5d01e433c		LICENSE@sha256:8ce0830173fdac609dfb4ea603fdc002c2f4af0dc9b1a005653f5da9cf534b18
smallvec	1.15.2	registry+https://github.com/rust-lang/crates.io-index	8ed6a63f02c8539c91a8685a86f4099661ba3da017932f6ebbea6de3f0fa7c90	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/servo/rust-smallvec	c469051a1ba05ef1a03dd69e14b4a5aa329e6f10		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:0b28172679e0009b655da42797c03fd163a3379d5cfa67ba1f1655e974a2a1a9
strsim	0.11.1	registry+https://github.com/rust-lang/crates.io-index	7da8b5736845d9f2fcb837ea5d9e2628564b3b043a70948a3f0b778838c5fb4f	MIT	MIT	https://github.com/rapidfuzz/strsim-rs	76c5a900e6e12cfc605eee5ab6e36300384c8682		LICENSE@sha256:1e697ce8d21401fbf1bddd9b5c3fd4c4c79ae1e3bdf51f81761c85e11d5a89cd
syn	2.0.119	registry+https://github.com/rust-lang/crates.io-index	872831b642d1a07999a962a351ed35b955ea2cfc8f3862091e2a240a84f17297	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/syn	3295f9e9841785ac88a5e558c884854d5fb7d67f		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
syn	3.0.3	registry+https://github.com/rust-lang/crates.io-index	53e9bae58849f64dfa4f5d5ae372c8341f7305f82a3868709269343628b659a3	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/dtolnay/syn	23dbaab4b0c43f56cd803894054cf366661e53b0		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
system-deps	7.0.8	registry+https://github.com/rust-lang/crates.io-index	396a35feb67335377e0251fcbc1092fc85c484bd4e3a7a54319399da127796e7	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/gdesmott/system-deps	24eca98701145690ca68e61081137ac8810f17cd		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
tar	0.4.46	registry+https://github.com/rust-lang/crates.io-index	3f6221d9a6003c78398e3b239969f352578258df48c8eb051caadae0015bc840	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/composefs/tar-rs	fc459c149f83bf4daceaa52e17d351989002e1a9		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:8ca6b96cea9e67c6c5c63f452c31bd396db8bd2406231fdea5d48ef462b48077
target-lexicon	0.13.5	registry+https://github.com/rust-lang/crates.io-index	adb6935a6f5c20170eeceb1a3835a49e12e19d792f6dd344ccc76a985ca5a6ca	Apache-2.0 WITH LLVM-exception	Apache-2.0 WITH LLVM-exception	https://github.com/bytecodealliance/target-lexicon	6647bd7d681d3e218c88568d8285dfd8cae2dd97		LICENSE@sha256:268872b9816f90fd8e85db5a28d33f8150ebb8dd016653fb39ef1f94f2686bc5
tempfile	3.27.0	registry+https://github.com/rust-lang/crates.io-index	32497e9a4c7b38532efcdebeef879707aa9f794296a4f0244f6f69e9bc8574bd	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/Stebalien/tempfile	5c8fa12eb584931b4f1bccfde87eb72fbfa7dc61		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:8b427f5bc501764575e52ba4f9d95673cf8f6d80a86d0d06599852e1a9a20a36
tiff	0.10.3	registry+https://github.com/rust-lang/crates.io-index	af9605de7fee8d9551863fd692cce7637f548dbd9db9180fcc07ccc6d26c336f	MIT	MIT	https://github.com/image-rs/image-tiff	695208cffe1ba8623fe4576584bcc87e13b63b65		LICENSE@sha256:20c097d0de27e2adc179140a3d542091951a030699c7e1c78655f2a2d08d4e3e;tests/COPYRIGHT@sha256:c341a79df284be8a0321dabda4aa1aeea053b55b4e0db827940c221fcaf29b7b
toml	1.1.4+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	3aace63f4bbcdfc2c965b059de67119c89c4017a70d633be6c104910f67056f5	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/toml-rs/toml	beee9fe5a93347722335e1b99a693f3216986132	crates/toml	LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
toml_datetime	1.1.1+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	3165f65f62e28e0115a00b2ebdd37eb6f3b641855f9d636d3cd4103767159ad7	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/toml-rs/toml	9db8aad6eafbc62f6b9d1950117649cc41eaf695	crates/toml_datetime	LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
toml_edit	0.25.13+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	6975367e4d2ef766d86af01ffad14b622fecc8d4357a998fbc4deb6e9bacaf9b	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/toml-rs/toml	eb251609a333580bf005cae27df853bb63dffdbe	crates/toml_edit	LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
toml_parser	1.1.3+spec-1.1.0	registry+https://github.com/rust-lang/crates.io-index	1d38ac1cf9b95face32296c0a3ede1fdc270627c9d9c02a7274dd6d960dc4d56	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/toml-rs/toml	4ec099fed591a172f82007cb2f9d605985bbecee	crates/toml_parser	LICENSE-APACHE@sha256:c6596eb7be8581c18be736c846fb9173b69eccf6ef94c5135893ec56bd92ba08;LICENSE-MIT@sha256:6efb0476a1cc085077ed49357026d8c173bf33017278ef440f222fb9cbcb66e6
typenum	1.20.1	registry+https://github.com/rust-lang/crates.io-index	b6f5e870be6c3b371b77fe0ee0bafb859fa4964b4404c27de1d380043c4dda20	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/paholg/typenum	0db9a0f731981f29266b63586c29fa07e4477b1a		LICENSE@sha256:db11fec9946737df39ca3898d9cd8c10ec6f6c3a884a6802b0ad0b81b4e8f23a;LICENSE-APACHE@sha256:516b24e051bf5630880ebbd55c40a25ce9552ebaf8970a53e8976eb70e522406;LICENSE-MIT@sha256:a825bd853ab71619a4923d7b4311221427848070ff44d990da39b0b274c1683f
unicode-ident	1.0.24	registry+https://github.com/rust-lang/crates.io-index	e6e4313cd5fcd3dad5cafa179702e2b244f760991f45397d14d4ebf38247da75	(MIT OR Apache-2.0) AND Unicode-3.0	(MIT OR Apache-2.0) AND Unicode-3.0	https://github.com/dtolnay/unicode-ident	5b54a632702b5744a1c40ea01c127c0ac0498172		LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3;LICENSE-UNICODE@sha256:f7db81051789b729fea528a63ec4c938fdcb93d9d61d97dc8cc2e9df6d47f2a1
utf8parse	0.2.2	registry+https://github.com/rust-lang/crates.io-index	06abde3611657adf66d383f00b093d7faecc7fa57071cce2578660c9f1010821	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/alacritty/vte	ebc4a4d7259678a8626f5c269ea9348dfc3e79b2	utf8parse	LICENSE-APACHE@sha256:62c7a1e35f56406896d7aa7ca52d0cc0d272ac022b5d2796e7d6905db8a3636a;LICENSE-MIT@sha256:e4c9b06fa850cb9b540a5e400e9f6394cf15efcf4098144de477d1d3dae10150
uuid	1.24.0	registry+https://github.com/rust-lang/crates.io-index	bf3923a6f5c4c6382e0b653c4117f48d631ea17f38ed86e2a828e6f7412f5239	Apache-2.0 OR MIT	Apache-2.0 OR MIT	https://github.com/uuid-rs/uuid	6a8aeab3d02838f6fef71e69cdfda963e8c4158b		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:436bc5a105d8e57dcd8778730f3754f7bf39c14d2f530e4cde4bd2d17a83ec3d
version-compare	0.2.1	registry+https://github.com/rust-lang/crates.io-index	03c2856837ef78f57382f06b2b8563a2f512f7185d732608fd9176cb3b8edf0e	MIT	MIT	https://gitlab.com/timvisee/version-compare	0c261ec99783236a5acfc511f62253ba2d3f21b8		LICENSE@sha256:cedfcc7ace1639adb054bd4a19b6f8585ccb2429a60b4bf51bfeb0601058c22c
version_check	0.9.5	registry+https://github.com/rust-lang/crates.io-index	0b928f33d975fc6ad9f86c8f283853ad26bdd5b10b7f1542aa2fa15e2289105a	MIT/Apache-2.0	MIT OR Apache-2.0	https://github.com/SergioBenitez/version_check	d77ef9f27cc336719b2d839d09ee6635dd22f758		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:b7e650f3fce5c53249d1cdc608b54df156a97edd636cf9d23498d0cfe7aec63e
wayland-backend	0.3.16	registry+https://github.com/rust-lang/crates.io-index	016ccf01d1c58b6f8999612813e17c9b2390f7d70671428869913310f83f54b8	MIT	MIT	https://github.com/smithay/wayland-rs	05196740da57e41b60a9e9f8e35079e9bd29b89a	wayland-backend	LICENSE.txt@sha256:1cb6f4dee8c649f175736380495f0af0c753c87f22d50931692968bb24bf2161
wayland-client	0.31.15	registry+https://github.com/rust-lang/crates.io-index	e3c36a0f861ad76d0901f2800b46321410d9f73f2ea88aac0650d86c32688073	MIT	MIT	https://github.com/smithay/wayland-rs	05196740da57e41b60a9e9f8e35079e9bd29b89a	wayland-client	LICENSE.txt@sha256:1cb6f4dee8c649f175736380495f0af0c753c87f22d50931692968bb24bf2161
wayland-protocols	0.32.13	registry+https://github.com/rust-lang/crates.io-index	23d0c813de3daa2ed6520af85a3bd49b0e722a3078506899aa9686fea58dc4b6	MIT	MIT	https://github.com/smithay/wayland-rs	661cf141f5de4ec83559125b3d8bb1c79f25116b	wayland-protocols	LICENSE.txt@sha256:1cb6f4dee8c649f175736380495f0af0c753c87f22d50931692968bb24bf2161;protocols/COPYING@sha256:f1a2b233e8a9a71c40f4aa885be08a0842ac85bb8588703c1dd7e6e6502e3124
wayland-scanner	0.31.11	registry+https://github.com/rust-lang/crates.io-index	338e30461b3a2b67d70eb30a6d89f8e0c93a833e07d2ae89085cd070c4a00ac0	MIT	MIT	https://github.com/smithay/wayland-rs	05196740da57e41b60a9e9f8e35079e9bd29b89a	wayland-scanner	LICENSE.txt@sha256:1cb6f4dee8c649f175736380495f0af0c753c87f22d50931692968bb24bf2161
wayland-server	0.31.14	registry+https://github.com/rust-lang/crates.io-index	0dde9c29be0f723a573977de51ee455bf3dfa03652730a74f9dd3b337e374d75	MIT	MIT	https://github.com/smithay/wayland-rs	05196740da57e41b60a9e9f8e35079e9bd29b89a	wayland-server	LICENSE.txt@sha256:1cb6f4dee8c649f175736380495f0af0c753c87f22d50931692968bb24bf2161
wayland-sys	0.31.11	registry+https://github.com/rust-lang/crates.io-index	d8eab23fefc9e41f8e841df4a9c707e8a8c4ed26e944ef69297184de2785e3be	MIT	MIT	https://github.com/smithay/wayland-rs	a3d7927d87799b2955bf491b51c7c2a3a82da661	wayland-sys	LICENSE.txt@sha256:1cb6f4dee8c649f175736380495f0af0c753c87f22d50931692968bb24bf2161
weezl	0.1.12	registry+https://github.com/rust-lang/crates.io-index	a28ac98ddc8b9274cb41bb4d9d4d5c425b6020c50c46f25559911905610b4a88	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/image-rs/weezl	c75ea1f6d935cc56bad8674396b7cb0dd7275f99		LICENSE-APACHE@sha256:769f80b5bcb42ed0af4e4d2fd74e1ac9bf843cb80c5a29219d1ef3544428a6bb;LICENSE-MIT@sha256:573f5227db835cd30bbdd3aed3f82615f80119a4d5c82b4daf642dbfe2b6afde
winnow	1.0.4	registry+https://github.com/rust-lang/crates.io-index	23b97319f7b8343df12cc98938e5c3eb436064524c8d2b4e30a1d3a36eecdf81	MIT	MIT	https://github.com/winnow-rs/winnow	7539ec0fc27144bfdcf9a68b0dbbec48bd0d5bae		LICENSE-MIT@sha256:cb5aedb296c5246d1f22e9099f925a65146f9f0d6b4eebba97fd27a6cdbbab2d
xattr	1.6.1	registry+https://github.com/rust-lang/crates.io-index	32e45ad4206f6d2479085147f02bc2ef834ac85886624a23575ae137c8aa8156	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/Stebalien/xattr	3e1914f5dac41437db1fed74f6284fd84cb26b26		LICENSE-APACHE@sha256:a60eea817514531668d7e00765731449fe14d059d3249e0bc93b36de45f759f2;LICENSE-MIT@sha256:8b427f5bc501764575e52ba4f9d95673cf8f6d80a86d0d06599852e1a9a20a36
xkbcommon	0.8.0	registry+https://github.com/rust-lang/crates.io-index	8d66ca9352cbd4eecbbc40871d8a11b4ac8107cfc528a6e14d7c19c69d0e1ac9	MIT	MIT	https://github.com/rust-x-bindings/xkbcommon-rs	02e6d6cd1347e76025451a3462933d543bc7f811		LICENSE@sha256:aab1dc4d53ee52f6ad44bc11321b753c9e8c9b15e89ff533535753bbd5bceff5
xkeysym	0.2.1	registry+https://github.com/rust-lang/crates.io-index	b9cc00251562a284751c9973bace760d86c0276c471b4be569fe6b068ee97a56	MIT OR Apache-2.0 OR Zlib	MIT OR Apache-2.0 OR Zlib	https://github.com/notgull/xkeysym	77596eb8319f8d7a97db6477f307a94a0905c439		LICENSE-APACHE@sha256:d4aca2f5936fa638b062f0585df37eec086ca8620d437b2d6be2c95f01199d1a;LICENSE-MIT@sha256:875e64a5df9f892ebd29c71ad0b58a765b5789d7e9142aa70ec07fae74a67686;LICENSE-ZLIB@sha256:319736510aa7dbd6f49546f6ee57c787dbe2c7dfa0507dfbd543375f86a4416d
zerocopy	0.8.56	registry+https://github.com/rust-lang/crates.io-index	556764e583adb45a9f8d413c2a147fa7e8d821e48e12b14fd560b607998b75eb	BSD-2-Clause OR Apache-2.0 OR MIT	BSD-2-Clause OR Apache-2.0 OR MIT	https://github.com/google/zerocopy	6dc429c451bdf1d7202ec1ec2cf426514e00d8eb	zerocopy	LICENSE-APACHE@sha256:9d185ac6703c4b0453974c0d85e9eee43e6941009296bb1f5eb0b54e2329e9f3;LICENSE-BSD@sha256:83c1763356e822adde0a2cae748d938a73fdc263849ccff6b27776dff213bd32;LICENSE-MIT@sha256:1a2f5c12ddc934d58956aa5dbdd3255fe55fd957633ab7d0d39e4f0daa73f7df
zerocopy-derive	0.8.56	registry+https://github.com/rust-lang/crates.io-index	f2ab42fc20575779bd240faa45f94a74256f755c0fa9e89f0ede20d91d0cdfc1	BSD-2-Clause OR Apache-2.0 OR MIT	BSD-2-Clause OR Apache-2.0 OR MIT	https://github.com/google/zerocopy	6dc429c451bdf1d7202ec1ec2cf426514e00d8eb	zerocopy/zerocopy-derive	LICENSE-APACHE@sha256:9d185ac6703c4b0453974c0d85e9eee43e6941009296bb1f5eb0b54e2329e9f3;LICENSE-BSD@sha256:83c1763356e822adde0a2cae748d938a73fdc263849ccff6b27776dff213bd32;LICENSE-MIT@sha256:1a2f5c12ddc934d58956aa5dbdd3255fe55fd957633ab7d0d39e4f0daa73f7df
zmij	1.0.23	registry+https://github.com/rust-lang/crates.io-index	29666d0abbfad1e3dc4dcf6144730dd3a3ab225bbbdac83319345b1b44ccfc1b	MIT	MIT	https://github.com/dtolnay/zmij	7b7cc48b58028e8af7be87e94c0c1c8936f1a57c		LICENSE-MIT@sha256:23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3
zstd	0.13.3	registry+https://github.com/rust-lang/crates.io-index	e91ee311a569c327171651566e07972200e76fcfe2242a4fa446149a3881c08a	MIT	MIT	https://github.com/gyscos/zstd-rs	52e9d41a645fb49edcf1ed3df765f380dbcf13b2		LICENSE@sha256:129e8edef29e9abcd2ebabe252f4ef1b1289cdca356bf0040284a2fbccfb96c8
zstd-safe	7.2.4	registry+https://github.com/rust-lang/crates.io-index	8f49c4d5f0abb602a93fb8736af2a4f4dd9512e36f7f570d66e65ff867ed3b9d	MIT OR Apache-2.0	MIT OR Apache-2.0	https://github.com/gyscos/zstd-rs	229054099aa73f7e861762f687d7e07cac1d9b3b	zstd-safe	LICENSE@sha256:a77b7cfeaf911ed410ffbe76f0cb2b24ad8a4d94e7ead5727e914425c416cc63;LICENSE.Apache-2.0@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE.Mit@sha256:129e8edef29e9abcd2ebabe252f4ef1b1289cdca356bf0040284a2fbccfb96c8
zstd-sys	2.0.16+zstd.1.5.7	registry+https://github.com/rust-lang/crates.io-index	91e19ebc2adc8f83e43039e79776e3fda8ca919132d68a1fed6a5faca2683748	MIT/Apache-2.0	MIT OR Apache-2.0	https://github.com/gyscos/zstd-rs	434ca4cb364e8a81846a2d99d430977e07b15a52	zstd-safe/zstd-sys	LICENSE@sha256:a77b7cfeaf911ed410ffbe76f0cb2b24ad8a4d94e7ead5727e914425c416cc63;LICENSE.Apache-2.0@sha256:0d542e0c8804e39aa7f37eb00da5a762149dc682d7829451287e11b938e94594;LICENSE.BSD-3-Clause@sha256:48341f685c87304089aa099b23c386f8bacc519ef555aa7a13e239908907b3fd;LICENSE.Mit@sha256:129e8edef29e9abcd2ebabe252f4ef1b1289cdca356bf0040284a2fbccfb96c8;zstd/COPYING@sha256:f9c375a1be4a41f7b70301dd83c91cb89e41567478859b77eef375a52d782505;zstd/LICENSE@sha256:7055266497633c9025b777c78eb7235af13922117480ed5c674677adc381c9d8
zune-core	0.4.12	registry+https://github.com/rust-lang/crates.io-index	3f423a2c17029964870cfaabb1f13dfab7d092a62a29a89264f4d36990ca414a	MIT OR Apache-2.0 OR Zlib	MIT OR Apache-2.0 OR Zlib		f8fbb123d5ed04441e8324a555bfcda0cb1bd28f	crates/zune-core	fallback:LICENSES/upstream/cargo-fallbacks/zune-core-0.4.12-LICENSE.md@sha256:7f3a1f49123d3cdc27e9484ea62d1e64f685ee2b141e1fb2e2627189e7e5466b;fallback:LICENSES/upstream/cargo-fallbacks/zune-core-0.4.12-LICENSE-ZLIB@sha256:7fa429541e55b1509909e058f2d21a37467e4958ec713b357f6e0cf9dc4ee352
zune-jpeg	0.4.21	registry+https://github.com/rust-lang/crates.io-index	29ce2c8a9384ad323cf564b67da86e21d3cfdff87908bc1223ed5c99bc792713	MIT OR Apache-2.0 OR Zlib	MIT OR Apache-2.0 OR Zlib	https://github.com/etemesi254/zune-image/tree/dev/crates/zune-jpeg	fa2c767a01d7d9373911d0bf63e0588553d67e0e	crates/zune-jpeg	fallback:LICENSES/upstream/cargo-fallbacks/zune-jpeg-0.4.21-LICENSE.md@sha256:7f3a1f49123d3cdc27e9484ea62d1e64f685ee2b141e1fb2e2627189e7e5466b;fallback:LICENSES/upstream/cargo-fallbacks/zune-jpeg-0.4.21-LICENSE-ZLIB@sha256:7fa429541e55b1509909e058f2d21a37467e4958ec713b357f6e0cf9dc4ee352
